Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
D1;2.02.2019;Hertha BSC;VfL Wolfsburg;0;1;A;0;0;D;11;8;4;4;19;12;3;7;3;1;0;0;2.Mar;3.Mar;Mar.25;Þub.35;3.Mar;3.Oca;2.May;3.Oca;3;Þub.35;3.May;Mar.19;Þub.25;3.Nis;3.Oca;2.Mar;3.Nis;Mar.13;34;2.May;Þub.31;3.May;Mar.38;Mar.25;Mar.13;33;Oca.95;Oca.86;2.Oca;Oca.94;19;0;Oca.71;Oca.68;Þub.33;Þub.25;Þub.39;Mar.39;3.Þub
D1;2.02.2019;TSG 1899 Hoffenheim;Fortuna Düsseldorf;1;1;D;1;0;H;12;8;4;6;22;12;5;5;3;4;0;0;Oca.44;4.May;6.May;Oca.42;5;Haz.75;1.May;4.Haz;5.Eyl;Oca.45;Nis.99;7.Tem;Oca.42;4.Aðu;7;Oca.44;5.Þub;6.May;35;1.May;Oca.43;May.25;Nis.96;Tem.35;Haz.84;34;Oca.41;Oca.37;3.Mar;3.May;23;-1.5;Þub.25;2.Oca;Oca.81;Oca.77;Oca.45;May.17;Haz.62
D1;2.02.2019;Bayer 04 Leverkusen;FC Bayern München;3;1;H;0;1;A;11;17;4;6;13;13;7;4;3;2;0;0;5.May;4.May;Oca.55;May.25;4.Nis;Oca.57;5.May;4.Nis;Oca.55;May.73;Nis.29;Oca.61;5.May;Nis.33;Oca.55;May.25;4.Haz;Oca.57;35;5.Aðu;5.Nis;4.Haz;Nis.37;Oca.61;Oca.58;34;1.May;Oca.44;2.Eyl;Þub.74;23;1;Oca.98;Oca.92;Oca.98;Oca.93;May.52;Nis.73;Oca.57
D1;2.02.2019;1. FC Nürnberg;SV Werder Bremen;1;1;D;0;0;D;11;10;2;3;17;17;3;7;4;1;0;0;Mar.75;3.Haz;2;3.Haz;3.Aðu;Oca.95;3.Haz;3.Haz;2;Mar.73;Mar.83;2.Oca;3.Haz;3.Tem;Oca.95;3.Haz;3.Aðu;2;35;3.Aðu;Mar.65;3.Eyl;Mar.72;2.Mar;Oca.98;34;Oca.71;Oca.66;Þub.33;Þub.21;20;0.25;Þub.22;Þub.17;Oca.76;Oca.73;4.Kas;4;Oca.87
D1;2.02.2019;FC Schalke 04 04;Borussia Mönchengladbach;0;2;A;0;0;D;9;16;1;9;9;8;1;6;1;2;1;0;2.Nis;3.Nis;3;Þub.35;3.Nis;3;2.Nis;3.Mar;Þub.95;Þub.46;Mar.48;3.Oca;2.Nis;3.Mar;2.Eyl;2.Nis;3.Nis;3;35;Þub.48;Þub.41;3.May;Mar.37;3.May;Þub.96;34;Oca.95;Oca.89;2;Oca.91;20;0;Oca.78;Oca.74;2.Þub;Þub.13;Þub.31;Mar.49;Mar.27
D1;3.02.2019;FC Augsburg;1. FSV Mainz 05;3;0;H;2;0;H;19;6;8;0;18;10;7;3;0;1;0;0;2.Oca;3.May;3.Nis;Þub.25;3.Nis;3.Þub;2.Þub;3.Nis;3.Mar;Þub.18;Mar.63;Mar.43;2.Þub;3.Nis;3.Þub;2.Þub;3.May;3.Mar;35;2.Mar;2.Þub;Mar.65;Mar.48;Mar.43;Mar.26;34;Oca.85;1.Aðu;2.Eyl;2.Oca;20;-0.25;Oca.99;1.Eyl;2.Mar;Oca.96;2.Mar;Mar.63;Mar.18
D1;3.02.2019;VfB Stuttgart;SC Freiburg;2;2;D;0;1;A;17;16;4;4;8;9;7;8;5;0;1;0;Þub.15;3.Nis;3.Nis;2.Þub;3.May;Mar.25;Þub.15;3.Nis;3.Nis;2.Mar;Mar.33;Mar.44;2.Þub;3.Nis;Mar.25;Þub.25;3.May;Mar.25;35;2.Mar;Þub.23;3.May;Mar.35;3.May;Mar.31;34;2.Þub;Oca.93;2.Oca;Oca.87;20;-0.5;Þub.29;Þub.22;Oca.73;Oca.69;Þub.32;Mar.43;3.Mar
D1;8.02.2019;1. FSV Mainz 05;Bayer 04 Leverkusen;1;5;A;1;4;A;15;18;2;7;13;5;4;4;3;1;0;0;3.Aðu;3.Aðu;1.Eyl;Mar.75;4;Oca.87;3.Tem;3.May;2;3.Eyl;Mar.93;Oca.93;Mar.75;3.Aðu;Oca.95;3.Tem;3.Eyl;Oca.95;34;3.Eyl;Mar.76;4;Mar.84;2;Oca.93;32;1.Haz;Oca.55;Þub.56;Þub.44;19;0.75;Oca.76;Oca.73;Þub.25;Þub.18;Nis.29;Nis.28;Oca.78
D1;9.02.2019;FC Bayern München;FC Schalke 04 04;3;1;H;2;1;H;17;7;4;5;8;9;7;2;1;2;0;0;1.Þub;7;13;Oca.22;Haz.75;12.May;Oca.22;7;11;Oca.23;Haz.48;14.28;Oca.22;6.May;15;Oca.22;7;13;34;Oca.25;Oca.23;7;Haz.53;15.25;Ara.87;33;Oca.45;1.Nis;3.Oca;Þub.89;23;-2;Þub.14;2.Haz;Oca.85;Oca.79;Oca.25;Haz.49;Ara.92
D1;9.02.2019;Borussia Dortmund;TSG 1899 Hoffenheim;3;3;D;2;0;H;16;14;7;6;7;14;7;8;0;3;0;0;Oca.66;4.Þub;Nis.75;Oca.65;4.Þub;Nis.75;Oca.65;4.Mar;4.Tem;Oca.76;4.Oca;Nis.62;Oca.73;4.Þub;4.Nis;Oca.75;4.Nis;4.Þub;35;Oca.77;Oca.73;Nis.45;Nis.14;4.Aðu;Nis.44;34;1.Nis;Oca.34;3.Nis;Mar.19;23;-1;Þub.23;Þub.17;Oca.77;Oca.72;Oca.77;Nis.28;Nis.37
D1;9.02.2019;SC Freiburg;VfL Wolfsburg;3;3;D;1;1;D;10;15;4;4;15;10;9;2;3;2;0;0;Þub.87;3.Nis;Þub.45;Þub.75;3.Mar;2.Haz;Þub.85;3.Þub;Þub.55;Þub.85;Mar.31;2.Tem;2.Aðu;3.Mar;Þub.62;2.Aðu;3.Nis;Þub.63;35;Þub.87;2.Aðu;Mar.42;Mar.28;2.Tem;Þub.61;34;2.Tem;Oca.99;1.Eyl;Oca.82;19;0;2.Þub;Oca.99;Oca.92;Oca.87;Þub.91;Mar.31;Þub.64
D1;9.02.2019;Hannover 96;1. FC Nürnberg;2;0;H;1;0;H;18;9;8;1;16;16;4;4;2;2;0;1;2.Þub;3.Nis;Mar.25;Þub.25;3.Mar;3.Mar;2.Mar;3.Mar;3.Þub;Þub.31;Mar.35;3.Nis;2.Mar;3.Mar;3.Mar;2.Mar;3.Nis;Mar.25;35;2.Nis;Þub.29;3.Nis;Mar.28;3.Nis;Mar.28;34;Þub.17;2.Mar;Oca.85;Oca.78;20;-0.5;Þub.35;Þub.27;Oca.71;Oca.66;Þub.19;Mar.41;Mar.63
D1;9.02.2019;Borussia Mönchengladbach;Hertha BSC;0;3;A;0;1;A;13;11;4;4;7;11;5;5;0;2;0;0;Oca.57;4.Þub;5.May;1.Haz;4.Þub;May.25;1.Haz;4;5.May;Oca.61;Nis.32;May.63;Oca.62;4.Þub;5.May;1.Haz;4.Þub;May.75;35;Oca.65;Oca.61;Nis.32;Nis.14;5.Aðu;May.45;34;Oca.85;Oca.77;Þub.18;2.May;23;-1;2.Eyl;2.Þub;Oca.89;Oca.84;Oca.59;Nis.28;May.96
D1;9.02.2019;RB Leipzig;Eintracht Frankfurt;0;0;D;0;0;D;14;6;1;2;9;10;7;4;4;2;0;0;Oca.83;4;4;Oca.83;3.Aðu;4.Oca;1.Aðu;3.Aðu;4.Mar;Oca.83;Mar.93;Nis.42;1.Aðu;3.Eyl;Nis.33;Oca.85;4;4.Oca;35;Oca.87;Oca.83;4.May;Mar.87;Nis.45;Nis.18;33;Oca.65;1.Haz;Þub.45;Þub.34;21;-1;Þub.51;Þub.43;Oca.61;Oca.58;Oca.75;Nis.25;Nis.54
D1;10.02.2019;Fortuna Düsseldorf;VfB Stuttgart;3;0;H;1;0;H;15;15;6;2;18;8;5;4;3;4;0;1;2.Oca;3.May;3.May;2.Oca;3.May;3.May;2.Oca;3.Nis;3.May;Þub.21;3.Nis;3.Haz;Þub.15;3.Nis;3.Haz;Þub.15;3.May;3.May;35;Þub.21;Þub.14;Mar.55;3.Nis;Mar.75;Mar.49;34;Oca.95;Oca.86;2.Oca;Oca.94;20;-0.5;2.Þub;Þub.13;1.Aðu;Oca.75;Þub.19;3.May;Mar.53
D1;10.02.2019;SV Werder Bremen;FC Augsburg;4;0;H;3;0;H;11;13;5;3;5;12;3;2;0;1;0;0;Oca.72;3.Aðu;4.May;Oca.75;4;Nis.33;Oca.75;Mar.95;4.Nis;Oca.75;Nis.18;Nis.64;Oca.78;4;Nis.33;Oca.75;4;4.May;35;Oca.85;Oca.76;Nis.18;Mar.98;4.Tem;Nis.41;34;1.Tem;Oca.64;Þub.37;Þub.25;22;-1;Þub.41;Þub.33;Oca.67;Oca.63;Oca.65;Nis.33;May.15
D1;15.02.2019;FC Augsburg;FC Bayern München;2;3;A;2;2;D;8;17;2;8;13;12;1;9;1;2;0;0;15;6;1.Þub;13.May;7;1.Þub;9;5.Aðu;1.Mar;Ara.19;7.Nis;Oca.22;12;7;Oca.22;13;7;Oca.22;32;15;Ara.45;7.May;Haz.81;1.Mar;Oca.22;29;Oca.45;Oca.38;Mar.25;3;18;2;Oca.92;Oca.85;Þub.25;2;13.41;Aðu.16;Oca.19
D1;16.02.2019;Hertha BSC;SV Werder Bremen;1;1;D;1;0;H;11;8;2;2;16;11;4;3;3;3;0;0;2.Nis;3.May;2.Eyl;2.Nis;3.Haz;2.Aðu;Þub.35;3.May;2.Eyl;Þub.46;Mar.49;3.Oca;2.Nis;3.Nis;3;Þub.45;3.May;2.Eyl;32;Þub.46;2.Nis;Mar.65;Mar.48;3.Oca;Þub.91;31;Oca.75;1.Tem;Þub.25;Þub.14;16;-0.25;2.Kas;2.Tem;Oca.85;Oca.81;Þub.61;3.Nis;Þub.89
D1;16.02.2019;TSG 1899 Hoffenheim;Hannover 96;3;0;H;2;0;H;26;5;11;1;15;6;10;6;0;1;0;0;1.Mar;6;8.May;Oca.33;May.75;Aðu.25;Oca.35;5.May;7.Tem;Oca.32;May.73;Eyl.93;1.Mar;5.Aðu;9.May;Oca.33;6;9;32;Oca.35;Oca.31;6;5.Tem;10.May;9.Aðu;31;Oca.35;Oca.32;3.Haz;Mar.34;19;-1.5;Oca.87;Oca.81;2.Kas;2.May;Oca.26;Haz.79;10.May
D1;16.02.2019;FC Schalke 04 04;SC Freiburg;0;0;D;0;0;D;15;12;2;3;10;13;4;9;0;4;1;1;1.Tem;Mar.75;May.25;1.Tem;3.Tem;May.25;Oca.73;Mar.75;Nis.85;Oca.79;Mar.65;May.13;Oca.73;3.Tem;5;Oca.75;3.Aðu;5;31;Oca.79;Oca.75;3.Eyl;Mar.67;May.25;Nis.98;30;Oca.98;1.Eyl;Oca.95;Oca.89;18;-1;Þub.48;Þub.35;Oca.68;Oca.62;Oca.85;Mar.54;Nis.87
D1;16.02.2019;VfB Stuttgart;RB Leipzig;1;3;A;1;1;D;7;7;3;4;18;11;5;4;1;1;0;0;May.25;4;Oca.65;Nis.75;4.Oca;Oca.67;Nis.85;4;Oca.67;Nis.96;Nis.24;Oca.69;4.Aðu;4.Þub;Oca.67;4.Aðu;4.Þub;1.Tem;32;5.Mar;Nis.89;4.Nis;4.Oca;1.Tem;Oca.67;31;Oca.75;1.Tem;Þub.22;Þub.13;19;1;Oca.76;Oca.73;Þub.22;Þub.16;May.62;Nis.25;Oca.62
D1;16.02.2019;VfL Wolfsburg;1. FSV Mainz 05;3;0;H;1;0;H;16;12;6;4;6;11;4;7;1;1;0;0;Oca.72;4;4.May;1.Tem;4;Nis.75;Oca.75;Mar.95;Nis.45;Oca.72;4.Mar;Nis.66;Oca.73;4;4.May;Oca.73;4;4.Aðu;31;1.Aðu;Oca.73;4.Mar;Mar.98;4.Aðu;Nis.59;30;Oca.81;Oca.76;Þub.15;2.Haz;19;-1;Þub.45;2.Mar;Oca.69;Oca.65;Oca.78;Mar.89;Nis.81
D1;17.02.2019;Eintracht Frankfurt;Borussia Mönchengladbach;1;1;D;1;0;H;12;14;3;5;12;8;8;7;3;1;0;0;2.Mar;3.Haz;3;2.Mar;3.Haz;3;Þub.35;3.May;2.Eyl;Þub.32;Mar.71;3.Aðu;2.Mar;3.Haz;3;2.Mar;Mar.75;2.Eyl;32;2.Nis;Þub.33;Mar.75;Mar.58;3.Aðu;Þub.95;30;Oca.67;1.Haz;Þub.41;Þub.31;16;-0.25;2.Haz;2.Þub;1.Eyl;Oca.85;2.Mar;Mar.56;Mar.23
D1;17.02.2019;Bayer 04 Leverkusen;Fortuna Düsseldorf;2;0;H;1;0;H;13;3;7;0;6;11;5;4;1;3;0;0;Oca.44;Nis.75;6.May;Oca.42;5;7;Oca.45;4.May;7;Oca.43;Nis.87;Tem.85;Oca.42;Nis.75;7.May;Oca.45;5;6.May;32;1.May;Oca.44;5.May;Nis.77;Tem.85;7.Tem;31;Oca.54;Oca.44;2.Eyl;Þub.74;19;-1;1.Tem;Oca.66;Þub.37;Þub.26;Oca.46;Nis.98;Haz.78
D1;18.02.2019;1. FC Nürnberg;Borussia Dortmund;0;0;D;0;0;D;7;17;2;6;8;9;3;11;1;1;0;0;7.May;5;1.Nis;7;5;Oca.42;6.May;4.Aðu;Oca.45;Tem.68;Nis.83;Oca.44;8;4.Aðu;1.Nis;7;4.Aðu;Oca.45;32;8.Mar;7.Nis;May.25;Nis.82;Oca.46;Oca.42;31;1.Haz;Oca.54;Þub.55;Þub.44;19;1.May;1.Aðu;Oca.73;Þub.24;Þub.16;6.Kas;Nis.26;Oca.58
D1;22.02.2019;SV Werder Bremen;VfB Stuttgart;1;1;D;1;1;D;15;8;4;3;7;9;4;2;1;3;0;0;Oca.53;Nis.33;May.75;Oca.57;Nis.25;5.May;1.Haz;4.Þub;5.Mar;1.Haz;Nis.39;May.62;Oca.57;4.Þub;5.Aðu;Oca.57;4.Nis;May.75;35;Oca.62;Oca.58;4.May;Nis.28;May.97;May.56;34;Oca.75;Oca.67;Þub.35;2.Þub;20;-1;2.Oca;Oca.97;Oca.96;Oca.89;1.Haz;Nis.42;May.57
D1;23.02.2019;FC Bayern München;Hertha BSC;1;0;H;0;0;D;12;9;4;2;12;6;11;3;2;0;0;1;Oca.18;7;17;Oca.19;7;15;1.Þub;7;13;Oca.21;7;15.65;1.Þub;6.May;15;Oca.22;7;13;35;Oca.23;1.Þub;Tem.35;Haz.91;17;14.29;33;1.Nis;Oca.36;3.Mar;3.Haz;22;-2;2;Oca.94;Oca.96;Oca.91;Oca.21;Tem.24;14.46
D1;23.02.2019;Fortuna Düsseldorf;1. FC Nürnberg;2;1;H;0;1;A;19;5;7;2;14;7;7;3;3;4;0;1;Oca.72;Mar.75;5;Oca.72;Mar.75;5;1.Aðu;3.Haz;4.May;Oca.75;Mar.92;Nis.96;Oca.75;3.Tem;Nis.75;Oca.73;3.Aðu;5;35;Oca.82;Oca.75;4.May;Mar.75;May.25;4.Aðu;34;Oca.97;1.Eyl;Oca.95;1.Eyl;21;-1;Þub.45;Þub.37;Oca.67;Oca.62;Oca.93;Mar.55;Nis.42
D1;23.02.2019;SC Freiburg;FC Augsburg;5;1;H;3;0;H;19;14;11;4;13;16;8;1;0;3;0;1;Þub.15;3.May;3.Mar;2.Þub;3.Nis;3.Mar;Þub.15;Mar.45;Mar.35;2.Þub;Mar.52;Mar.49;Þub.15;3.Nis;3.Nis;2.Þub;3.May;3.Nis;35;Þub.25;Þub.18;Mar.55;Mar.42;3.May;Mar.38;34;Oca.95;Oca.88;Oca.99;Oca.92;19;-0.5;2.Þub;Þub.17;Oca.78;Oca.73;Þub.49;3.Mar;Mar.13
D1;23.02.2019;1. FSV Mainz 05;FC Schalke 04 04;3;0;H;1;0;H;21;10;6;3;10;15;1;3;4;2;0;0;2.Aðu;3.Nis;2.May;Þub.85;3.Mar;2.May;Þub.75;3.Mar;2.Haz;2.Eyl;Mar.39;2.Haz;2.Aðu;3.Mar;Þub.55;Þub.88;3.Nis;Þub.55;35;Þub.95;Þub.84;Mar.45;Mar.33;2.Haz;Þub.53;34;2;Oca.93;Oca.94;Oca.87;19;0;2.Eyl;2.Nis;Oca.86;Oca.83;Mar.28;Mar.37;Þub.36
D1;23.02.2019;Borussia Mönchengladbach;VfL Wolfsburg;0;3;A;0;1;A;15;5;5;3;14;11;12;1;2;1;0;0;Oca.75;3.Aðu;Nis.75;1.Aðu;3.Tem;4.May;1.Aðu;3.Tem;4.May;Oca.81;Mar.73;Nis.86;Oca.78;3.Haz;Nis.75;Oca.83;3.Aðu;4.Nis;34;Oca.85;1.Aðu;3.Aðu;Mar.65;Nis.86;Nis.59;33;Oca.93;Oca.85;2.Þub;Oca.95;20;-1;Þub.56;Þub.47;Oca.61;Oca.57;2.Haz;Mar.56;Mar.84
D1;24.02.2019;Borussia Dortmund;Bayer 04 Leverkusen;3;2;H;2;1;H;9;13;4;4;10;9;3;8;1;2;0;0;1.Aðu;4.Þub;4;Oca.85;3.Eyl;3.Eyl;Oca.83;4;3.Eyl;Oca.85;4.Haz;Nis.14;1.Aðu;4;4.Þub;Oca.83;4.Þub;3.Eyl;35;1.Eyl;Oca.85;4.Þub;Mar.95;4.Þub;Mar.95;34;Oca.53;Oca.48;Þub.76;2.Haz;20;-1;Þub.55;Þub.45;Oca.62;Oca.57;Oca.98;Mar.82;Mar.85
D1;24.02.2019;Hannover 96;Eintracht Frankfurt;0;3;A;0;0;D;11;14;3;8;11;12;3;5;1;1;0;0;Nis.75;Mar.75;Oca.75;4.May;Mar.75;Oca.78;4.Mar;Mar.85;1.Aðu;Nis.48;4.Tem;Oca.79;Nis.33;3.Eyl;Oca.78;Nis.33;3.Eyl;1.Aðu;35;Nis.75;Nis.38;4.Tem;Mar.86;Oca.82;Oca.78;34;1.Tem;Oca.64;Þub.37;Þub.25;20;1;Oca.65;1.Haz;Þub.49;Þub.39;May.27;Nis.26;Oca.65
D1;25.02.2019;RB Leipzig;TSG 1899 Hoffenheim;1;1;D;0;1;A;15;7;4;4;16;21;6;4;0;1;0;0;1.Aðu;4;4;Oca.83;3.Eyl;4;1.Aðu;4.Oca;3.Eyl;Oca.83;Nis.24;4.Kas;1.Aðu;4;4;Oca.83;4.Þub;3.Eyl;35;1.Eyl;Oca.82;4.Mar;4.Haz;Nis.14;Mar.96;34;Oca.45;Oca.42;3;2.Aðu;19;-0.5;Oca.86;Oca.81;2.Kas;2.May;Oca.91;4.Oca;Mar.95
D1;1.03.2019;FC Augsburg;Borussia Dortmund;2;1;H;1;0;H;9;18;4;8;15;11;1;4;1;2;0;0;May.75;4.May;Oca.53;5.May;Nis.25;Oca.57;6;4;Oca.57;Haz.26;Nis.43;Oca.55;6;Nis.33;Oca.53;Haz.25;Nis.33;Oca.55;34;6.May;May.99;Nis.52;Nis.32;Oca.59;Oca.55;32;Oca.65;1.Haz;Þub.42;Þub.33;22;1;2.Haz;Oca.99;Oca.91;Oca.87;May.81;Nis.18;Oca.62
D1;2.03.2019;Eintracht Frankfurt;TSG 1899 Hoffenheim;3;2;H;1;1;D;18;20;10;7;8;16;4;3;0;3;0;1;Þub.37;Mar.75;2.Aðu;2.Mar;Mar.75;Þub.85;Þub.35;3.May;2.Eyl;Þub.33;3.Eyl;Þub.94;2.Mar;Mar.75;Þub.88;2.Mar;3.Aðu;Þub.88;34;Þub.37;Þub.31;4;Mar.78;Þub.96;Þub.87;33;Oca.45;1.Nis;3.Oca;Þub.88;19;-0.5;Þub.35;Þub.29;Oca.71;Oca.66;Þub.47;Mar.88;Þub.76
D1;2.03.2019;Hertha BSC;1. FSV Mainz 05;2;1;H;0;0;D;11;13;4;1;13;10;4;1;0;2;0;0;Oca.85;3.Haz;Nis.33;Oca.83;3.Tem;Nis.33;Oca.85;3.May;4.Nis;Oca.86;Mar.69;Nis.54;Oca.83;3.Haz;4.Nis;Oca.85;3.Tem;4.Nis;34;Oca.87;Oca.84;3.Aðu;Mar.63;4.Haz;4.Nis;33;1.Eyl;Oca.82;2.Tem;Oca.99;21;-1;Þub.61;Þub.54;1.Haz;Oca.54;Oca.93;Mar.48;Nis.47
D1;2.03.2019;Bayer 04 Leverkusen;SC Freiburg;2;0;H;1;0;H;17;8;5;3;11;7;7;2;0;0;0;0;Oca.44;4.May;7.May;Oca.42;Nis.75;Tem.25;1.May;4.Mar;6.May;Oca.45;Nis.94;7.Ara;Oca.42;4.Aðu;7;Oca.45;4.Aðu;7;34;1.May;Oca.44;5.May;4.Aðu;Tem.55;7;33;1.May;Oca.46;Þub.85;Þub.68;22;-1.5;2.Mar;Þub.15;1.Aðu;Oca.74;Oca.47;Nis.72;Tem.19
D1;2.03.2019;Borussia Mönchengladbach;FC Bayern München;1;5;A;1;2;A;11;19;2;14;6;11;1;9;2;2;0;0;5.May;4.May;Oca.57;May.25;Nis.25;1.Haz;5.Mar;4.Þub;1.Haz;May.22;Nis.37;Oca.64;May.25;Nis.33;1.Haz;5;4.Nis;Oca.62;34;5.May;May.13;4.May;Nis.28;Oca.65;Oca.61;32;Oca.61;Oca.56;Þub.55;Þub.42;22;1;Oca.88;Oca.83;2.Eyl;2.Mar;Haz.15;Nis.17;1.Haz
D1;2.03.2019;1. FC Nürnberg;RB Leipzig;0;1;A;0;1;A;7;12;1;5;8;17;5;8;2;3;0;0;6.May;Nis.33;1.May;Haz.75;4.Þub;1.May;5.Tem;4.Mar;Oca.55;Haz.58;Nis.47;Oca.53;6.May;Nis.33;1.May;6.May;4.Nis;Oca.53;34;7;Haz.56;4.Haz;Nis.34;Oca.57;Oca.51;33;1.Aðu;Oca.75;Þub.15;2.Aðu;22;1;2.Eyl;2.Mar;Oca.86;Oca.83;Tem.19;Nis.32;Oca.52
D1;2.03.2019;FC Schalke 04 04;Fortuna Düsseldorf;0;4;A;0;1;A;7;13;2;5;16;16;1;1;4;2;0;0;Oca.83;Mar.75;4.Þub;Oca.83;3.Tem;Nis.33;1.Eyl;3.Tem;3.Eyl;Oca.89;3.Haz;Nis.52;Oca.85;3.Haz;Nis.33;Oca.87;3.Tem;4.Mar;34;Oca.91;Oca.86;3.Aðu;Mar.63;Nis.55;Nis.33;33;Oca.92;Oca.87;2;Oca.93;20;-1;2.Tem;2.Haz;Oca.56;Oca.51;Oca.89;Mar.45;Nis.78
D1;3.03.2019;VfB Stuttgart;Hannover 96;5;1;H;3;0;H;14;3;8;1;15;16;7;0;2;2;0;0;Oca.72;4;4.May;Oca.72;4;4.Haz;1.Tem;Mar.95;4.Tem;Oca.72;Mar.95;May.14;1.Tem;4;Nis.75;Oca.73;4;Nis.75;34;Oca.75;Oca.72;4.Mar;Mar.96;May.14;Nis.69;33;1.Aðu;Oca.74;Þub.15;2.Oca;22;-1;Þub.35;Þub.28;1.Tem;Oca.65;Oca.72;Mar.95;May.17
D1;3.03.2019;VfL Wolfsburg;SV Werder Bremen;1;1;D;0;0;D;13;12;5;3;8;22;6;4;0;2;0;0;Þub.15;3.May;3.Mar;Þub.15;3.Haz;Mar.25;Þub.15;Mar.55;3.Mar;Þub.18;Mar.61;Mar.46;Þub.15;3.May;3.Mar;Þub.15;3.May;3.Nis;34;Þub.23;Þub.16;Mar.65;Mar.53;Mar.47;Mar.35;33;1.Aðu;Oca.75;Þub.17;2.Aðu;19;-0.5;2.Þub;Þub.14;Oca.79;Oca.75;Þub.28;Mar.52;Mar.31
D1;8.03.2019;SV Werder Bremen;FC Schalke 04 04;4;2;H;1;1;D;20;14;7;8;17;10;4;5;2;1;0;0;2.May;3.May;3.Haz;2;3.May;Mar.75;2;3.May;Mar.75;Þub.16;Mar.38;Mar.73;2.Oca;3.Nis;3.Haz;2.Oca;3.May;3.Haz;31;Þub.16;2.Eyl;Mar.55;Mar.41;3.Aðu;Mar.65;30;2.Þub;1.Eyl;Oca.96;1.Eyl;17;-0.25;Oca.85;Oca.81;2.Kas;2.Haz;Þub.21;Mar.48;3.May
